"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"17-4-2024 11:00:00 - 12:00:00","45399.4166666667","264 #","263.8333","6,53 #","6.5333","52 #","51.8167","205 #","205.4833","0 #","0.0000","12 #","12.4167","2,48 #","2.4833","251 #","251.4000","0 %","0.0000","100 %","0000010000"
"17-4-2024 12:00:00 - 13:00:00","45399.4583333333","243 #","243.0167","9,15 #","9.1500","65 #","64.5167","169 #","169.3500","0 #","0.0000","18 #","17.5500","3,47 #","3.4667","224 #","224.4833","0 %","0.0000","100 %","0000010000"
"17-4-2024 13:00:00 - 14:00:00","45399.5000000000","230 #","230.0167","7,05 #","7.0500","54 #","53.7000","169 #","169.2667","0 #","0.0000","11 #","11.0500","2,20 #","2.2000","220 #","219.9000","0 %","0.0000","100 %","0000010000"
"17-4-2024 14:00:00 - 15:00:00","45399.5416666667","237 #","237.1333","5,37 #","5.3667","54 #","54.1167","178 #","177.6500","0 #","0.0000","11 #","10.7500","3 #","3.0000","227 #","226.6000","0 %","0.0000","100 %","0000010000"
"17-4-2024 15:00:00 - 16:00:00","45399.5833333333","204 #","203.6667","5,07 #","5.0667","46 #","46.4500","152 #","152.1500","0 #","0.0000","8 #","8.0000","2,18 #","2.1833","196 #","196.0667","0 %","0.0000","100 %","0000010000"
"17-4-2024 16:00:00 - 17:00:00","45399.6250000000","182 #","181.8833","5,32 #","5.3167","45 #","44.7333","132 #","131.8333","0 #","0.0000","6,93 #","6.9333","2,20 #","2.2000","174 #","174.3667","0 %","0.0000","100 %","0000010000"
"17-4-2024 17:00:00 - 18:00:00","45399.6666666667","145 #","144.5000","4,18 #","4.1833","47 #","46.6833","94 #","93.6333","0 #","0.0000","8,72 #","8.7167","2,72 #","2.7167","134 #","134.3833","0 %","0.0000","100 %","0000010000"
"17-4-2024 18:00:00 - 19:00:00","45399.7083333333","107 #","106.7667","2,50 #","2.5000","43 #","43.1000","61 #","61.1667","0 #","0.0000","6,22 #","6.2167","2,37 #","2.3667","100 #","99.6167","0 %","0.0000","100 %","0000010000"
"17-4-2024 19:00:00 - 20:00:00","45399.7500000000","84 #","84.4500","1,57 #","1.5667","32 #","32.4667","50 #","50.4167","0 #","0.0000","2,15 #","2.1500","1,47 #","1.4667","82 #","81.8167","0 %","0.0000","100 %","0000010000"
"17-4-2024 20:00:00 - 21:00:00","45399.7916666667","59 #","59.1667","1 #","1.0000","14 #","14.1333","44 #","44.0333","0 #","0.0000","2,32 #","2.3167","0,60 #","0.6000","58 #","57.6500","0 %","0.0000","100 %","0000010000"
"17-4-2024 21:00:00 - 22:00:00","45399.8333333333","55 #","54.6000","1,07 #","1.0667","11 #","10.7000","43 #","42.8333","0 #","0.0000","1,23 #","1.2333","0,22 #","0.2167","54 #","53.6833","0 %","0.0000","100 %","0000010000"
"17-4-2024 22:00:00 - 23:00:00","45399.8750000000","51 #","51.2667","0,63 #","0.6333","8,52 #","8.5167","42 #","42.1167","0 #","0.0000","0,48 #","0.4833","0,02 #","0.0167","51 #","51.1333","0 %","0.0000","100 %","0000010000"
"17-4-2024 23:00:00 - 00:00:00","45399.9166666667","49 #","49.1000","0,35 #","0.3500","7,77 #","7.7667","41 #","40.9833","0 #","0.0000","0,45 #","0.4500","0,07 #","0.0667","49 #","49.1167","0 %","0.0000","100 %","0000010000"
"18-4-2024 00:00:00 - 01:00:00","45399.9583333333","45 #","45.3000","0,70 #","0.7000","6,38 #","6.3833","38 #","38.2167","0 #","0.0000","0,23 #","0.2333","0,02 #","0.0167","45 #","45.1000","0 %","0.0000","100 %","0000010000"
"18-4-2024 01:00:00 - 02:00:00","45400.0000000000","44 #","43.9667","0,10 #","0.1000","7,13 #","7.1333","37 #","36.7333","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","44 #","43.8333","0 %","0.0000","100 %","0000010000"
"18-4-2024 02:00:00 - 03:00:00","45400.0416666667","44 #","44.0000","0,02 #","0.0167","7,10 #","7.1000","37 #","36.8833","0 #","0.0000","0 #","0.0000","0 #","0.0000","44 #","44.0833","0 %","0.0000","100 %","0000010000"
"18-4-2024 03:00:00 - 04:00:00","45400.0833333333","44 #","44.2667","0,08 #","0.0833","7,02 #","7.0167","37 #","37.1667","0 #","0.0000","0 #","0.0000","0,08 #","0.0833","44 #","44.2333","0 %","0.0000","100 %","0000010000"
"18-4-2024 04:00:00 - 05:00:00","45400.1250000000","44 #","43.7667","0,05 #","0.0500","6,77 #","6.7667","37 #","36.9500","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","44 #","43.9167","0 %","0.0000","100 %","0000010000"
"18-4-2024 05:00:00 - 06:00:00","45400.1666666667","44 #","43.9333","0 #","0.0000","5,68 #","5.6833","38 #","38.2500","0 #","0.0000","0 #","0.0000","0 #","0.0000","44 #","44.0000","0 %","0.0000","100 %","0000010000"
"18-4-2024 06:00:00 - 07:00:00","45400.2083333333","44 #","44.2833","0,10 #","0.1000","6,18 #","6.1833","38 #","38.0000","0 #","0.0000","0 #","0.0000","0 #","0.0000","44 #","44.2833","0 %","0.0000","100 %","0000010000"
"18-4-2024 07:00:00 - 08:00:00","45400.2500000000","50 #","49.9167","0,40 #","0.4000","9,27 #","9.2667","40 #","40.2500","0 #","0.0000","0,65 #","0.6500","0,23 #","0.2333","50 #","49.5833","0 %","0.0000","100 %","0000010000"
"18-4-2024 08:00:00 - 09:00:00","45400.2916666667","87 #","87.4000","1,92 #","1.9167","20 #","20.4333","65 #","65.0500","0 #","0.0000","3,17 #","3.1667","1,17 #","1.1667","86 #","85.8667","0 %","0.0000","100 %","0000010000"
"18-4-2024 09:00:00 - 10:00:00","45400.3333333333","232 #","231.7167","4,82 #","4.8167","47 #","47.4000","180 #","179.5000","0 #","0.0000","13 #","13.0833","2,23 #","2.2333","222 #","221.9500","0 %","0.0000","100 %","0000010000"
"18-4-2024 10:00:00 - 11:00:00","45400.3750000000","307 #","306.7833","5,95 #","5.9500","56 #","55.6667","245 #","245.1667","0 #","0.0000","13 #","12.5667","3,57 #","3.5667","295 #","295.4167","0 %","0.0000","100 %","0000010000"
"18-4-2024 11:00:00 - 12:00:00","45400.4166666667","337 #","337.2000","6,87 #","6.8667","59 #","58.8667","271 #","271.4667","0 #","0.0000","11 #","10.8500","3,07 #","3.0667","326 #","326.3333","0 %","0.0000","100 %","0000010000"
"18-4-2024 12:00:00 - 13:00:00","45400.4583333333","324 #","324.3500","6,45 #","6.4500","75 #","75.3000","243 #","242.6000","0 #","0.0000","15 #","14.9667","4,65 #","4.6500","309 #","309.0167","0 %","0.0000","100 %","0000010000"
"18-4-2024 13:00:00 - 14:00:00","45400.5000000000","340 #","340.4500","7,57 #","7.5667","72 #","71.7167","261 #","261.1667","0 #","0.0000","16 #","15.9667","3,38 #","3.3833","325 #","325.0667","0 %","0.0000","100 %","0000010000"
"18-4-2024 14:00:00 - 15:00:00","45400.5416666667","329 #","329.4667","8,10 #","8.1000","64 #","64.3333","257 #","257.0333","0 #","0.0000","13 #","12.7000","3,88 #","3.8833","317 #","316.9000","0 %","0.0000","100 %","0000010000"
"18-4-2024 15:00:00 - 16:00:00","45400.5833333333","330 #","330.4333","5,75 #","5.7500","63 #","63.3667","261 #","261.3167","0 #","0.0000","14 #","13.9833","3,48 #","3.4833","320 #","319.5333","0 %","0.0000","100 %","0000010000"
"18-4-2024 16:00:00 - 17:00:00","45400.6250000000","296 #","295.6000","4 #","4.0000","54 #","53.8500","238 #","237.7500","0 #","0.0000","8,48 #","8.4833","1,82 #","1.8167","290 #","289.5333","0 %","0.0000","100 %","0000010000"
"18-4-2024 17:00:00 - 18:00:00","45400.6666666667","211 #","210.8333","7,83 #","7.8333","54 #","53.7667","149 #","149.2333","0 #","0.0000","10 #","10.0333","4,32 #","4.3167","201 #","200.5667","0 %","0.0000","100 %","0000010000"
"18-4-2024 18:00:00 - 19:00:00","45400.7083333333","107 #","107.3500","2,48 #","2.4833","28 #","28.1833","77 #","76.6833","0 #","0.0000","6,62 #","6.6167","1,05 #","1.0500","102 #","101.5000","0 %","0.0000","100 %","0000010000"
"18-4-2024 19:00:00 - 20:00:00","45400.7500000000","67 #","66.5000","0,62 #","0.6167","13 #","13.0333","53 #","52.8500","0 #","0.0000","0,90 #","0.9000","0,28 #","0.2833","67 #","66.9833","0 %","0.0000","100 %","0000010000"
"18-4-2024 20:00:00 - 21:00:00","45400.7916666667","65 #","65.4833","0,75 #","0.7500","12 #","11.6167","53 #","53.1167","0 #","0.0000","0,77 #","0.7667","0,17 #","0.1667","66 #","66.1333","0 %","0.0000","100 %","0000010000"
"18-4-2024 21:00:00 - 22:00:00","45400.8333333333","63 #","63.0500","0,57 #","0.5667","11 #","11.4667","51 #","51.0167","0 #","0.0000","0,90 #","0.9000","0,10 #","0.1000","62 #","62.2500","0 %","0.0000","100 %","0000010000"
"18-4-2024 22:00:00 - 23:00:00","45400.8750000000","57 #","57.3833","0,35 #","0.3500","9,62 #","9.6167","47 #","47.4167","0 #","0.0000","0,37 #","0.3667","0,03 #","0.0333","57 #","57.4667","0 %","0.0000","100 %","0000010000"
"18-4-2024 23:00:00 - 00:00:00","45400.9166666667","56 #","56.0333","0,43 #","0.4333","7,90 #","7.9000","48 #","47.7000","0 #","0.0000","0,40 #","0.4000","0,22 #","0.2167","56 #","55.8667","0 %","0.0000","100 %","0000010000"
"19-4-2024 00:00:00 - 01:00:00","45400.9583333333","52 #","52.1500","0,47 #","0.4667","5,97 #","5.9667","46 #","45.7167","0 #","0.0000","0,57 #","0.5667","0 #","0.0000","52 #","51.7500","0 %","0.0000","100 %","0000010000"
"19-4-2024 01:00:00 - 02:00:00","45401.0000000000","50 #","50.1833","0,33 #","0.3333","5,32 #","5.3167","45 #","44.5333","0 #","0.0000","0,65 #","0.6500","0 #","0.0000","50 #","49.7000","0 %","0.0000","100 %","0000010000"
"19-4-2024 02:00:00 - 03:00:00","45401.0416666667","49 #","49.0833","0,08 #","0.0833","6,35 #","6.3500","43 #","42.6500","0 #","0.0000","0,13 #","0.1333","0 #","0.0000","49 #","49.1167","0 %","0.0000","100 %","0000010000"
"19-4-2024 03:00:00 - 04:00:00","45401.0833333333","47 #","46.9833","0,23 #","0.2333","5,93 #","5.9333","41 #","40.8167","0 #","0.0000","0 #","0.0000","0 #","0.0000","47 #","46.9833","0 %","0.0000","100 %","0000010000"
"19-4-2024 04:00:00 - 05:00:00","45401.1250000000","46 #","45.9833","0,18 #","0.1833","6,55 #","6.5500","39 #","39.2500","0 #","0.0000","0 #","0.0000","0 #","0.0000","46 #","46.0000","0 %","0.0000","100 %","0000010000"
"19-4-2024 05:00:00 - 06:00:00","45401.1666666667","46 #","46.0000","0 #","0.0000","5,85 #","5.8500","40 #","40.1500","0 #","0.0000","0,03 #","0.0333","0 #","0.0000","46 #","45.9667","0 %","0.0000","100 %","0000010000"
"19-4-2024 06:00:00 - 07:00:00","45401.2083333333","46 #","46.0167","0,03 #","0.0333","6 #","6.0000","40 #","39.9833","0 #","0.0000","0,07 #","0.0667","0 #","0.0000","46 #","45.9667","0 %","0.0000","100 %","0000010000"
"19-4-2024 07:00:00 - 08:00:00","45401.2500000000","52 #","51.5167","0,30 #","0.3000","7,80 #","7.8000","43 #","43.4167","0 #","0.0000","0,23 #","0.2333","0,32 #","0.3167","52 #","51.7167","0 %","0.0000","100 %","0000010000"
"19-4-2024 08:00:00 - 09:00:00","45401.2916666667","62 #","62.3833","1,32 #","1.3167","8,80 #","8.8000","52 #","52.2667","0 #","0.0000","0,58 #","0.5833","0,15 #","0.1500","63 #","62.5500","0 %","0.0000","100 %","0000010000"
"19-4-2024 09:00:00 - 10:00:00","45401.3333333333","92 #","91.8333","1,95 #","1.9500","18 #","18.1333","72 #","71.7500","0 #","0.0000","2,27 #","2.2667","0,55 #","0.5500","91 #","90.7667","0 %","0.0000","100 %","0000010000"
"19-4-2024 10:00:00 - 11:00:00","45401.3750000000","118 #","117.7833","1,85 #","1.8500","22 #","21.9167","94 #","94.0167","0 #","0.0000","3,10 #","3.1000","0,82 #","0.8167","116 #","116.0167","0 %","0.0000","100 %","0000010000"
"19-4-2024 11:00:00 - 12:00:00","45401.4166666667","126 #","126.1167","1,70 #","1.7000","24 #","23.8500","101 #","100.5667","0 #","0.0000","3,07 #","3.0667","0,85 #","0.8500","124 #","124.3167","0 %","0.0000","100 %","0000010000"
"19-4-2024 12:00:00 - 13:00:00","45401.4583333333","123 #","122.5500","1,85 #","1.8500","27 #","27.2500","93 #","93.4500","0 #","0.0000","4,02 #","4.0167","1,37 #","1.3667","119 #","119.2500","0 %","0.0000","100 %","0000010000"
"19-4-2024 13:00:00 - 14:00:00","45401.5000000000","131 #","131.0333","2,85 #","2.8500","27 #","27.2833","101 #","100.9000","0 #","0.0000","4,23 #","4.2333","0,83 #","0.8333","129 #","129.0833","0 %","0.0000","100 %","0000010000"
"19-4-2024 14:00:00 - 15:00:00","45401.5416666667","125 #","125.4000","2,33 #","2.3333","24 #","23.7667","99 #","99.3000","0 #","0.0000","2,42 #","2.4167","0,83 #","0.8333","124 #","124.1167","0 %","0.0000","100 %","0000010000"
"19-4-2024 15:00:00 - 16:00:00","45401.5833333333","119 #","119.0167","2,27 #","2.2667","24 #","24.4667","92 #","92.2833","0 #","0.0000","3 #","3.0000","0,88 #","0.8833","118 #","118.1000","0 %","0.0000","100 %","0000010000"
"19-4-2024 16:00:00 - 17:00:00","45401.6250000000","102 #","101.9167","1,02 #","1.0167","20 #","19.9667","81 #","80.9333","0 #","0.0000","2,85 #","2.8500","1,22 #","1.2167","100 #","99.7667","0 %","0.0000","100 %","0000010000"
"19-4-2024 17:00:00 - 18:00:00","45401.6666666667","81 #","80.8167","1,25 #","1.2500","21 #","21.1167","58 #","58.4500","0 #","0.0000","3 #","3.0000","1,10 #","1.1000","79 #","78.5833","0 %","0.0000","100 %","0000010000"
"19-4-2024 18:00:00 - 19:00:00","45401.7083333333","71 #","70.8833","1,22 #","1.2167","16 #","15.8667","54 #","53.8000","0 #","0.0000","0,85 #","0.8500","0,05 #","0.0500","72 #","71.8167","0 %","0.0000","100 %","0000010000"
"19-4-2024 19:00:00 - 20:00:00","45401.7500000000","71 #","71.3667","0,83 #","0.8333","13 #","12.8667","58 #","57.6667","0 #","0.0000","1,27 #","1.2667","0,53 #","0.5333","72 #","71.5167","0 %","0.0000","100 %","0000010000"
"19-4-2024 20:00:00 - 21:00:00","45401.7916666667","70 #","70.1833","0,60 #","0.6000","15 #","14.6500","55 #","54.9333","0 #","0.0000","1,53 #","1.5333","0,72 #","0.7167","70 #","69.7167","0 %","0.0000","100 %","0000010000"
"19-4-2024 21:00:00 - 22:00:00","45401.8333333333","66 #","66.0000","0,60 #","0.6000","16 #","15.9500","49 #","49.4500","0 #","0.0000","1,68 #","1.6833","0,48 #","0.4833","65 #","65.1333","0 %","0.0000","100 %","0000010000"
"19-4-2024 22:00:00 - 23:00:00","45401.8750000000","63 #","62.6500","1 #","1.0000","13 #","12.8333","49 #","48.8167","0 #","0.0000","1,03 #","1.0333","0,42 #","0.4167","63 #","62.5000","0 %","0.0000","100 %","0000010000"
"19-4-2024 23:00:00 - 00:00:00","45401.9166666667","61 #","61.4333","0,85 #","0.8500","14 #","13.7000","47 #","46.8833","0 #","0.0000","1,10 #","1.1000","0,30 #","0.3000","62 #","61.5167","0 %","0.0000","100 %","0000010000"
"20-4-2024 00:00:00 - 01:00:00","45401.9583333333","58 #","57.9833","0,63 #","0.6333","11 #","11.3667","46 #","45.9833","0 #","0.0000","0,65 #","0.6500","0,85 #","0.8500","57 #","56.8500","0 %","0.0000","100 %","0000010000"
"20-4-2024 01:00:00 - 02:00:00","45402.0000000000","55 #","55.2167","0,28 #","0.2833","7,40 #","7.4000","48 #","47.5333","0 #","0.0000","0,23 #","0.2333","0,20 #","0.2000","55 #","55.4167","0 %","0.0000","100 %","0000010000"
"20-4-2024 02:00:00 - 03:00:00","45402.0416666667","54 #","53.5167","0,60 #","0.6000","7,22 #","7.2167","46 #","45.7000","0 #","0.0000","0,33 #","0.3333","0,02 #","0.0167","54 #","53.8000","0 %","0.0000","100 %","0000010000"
"20-4-2024 03:00:00 - 04:00:00","45402.0833333333","50 #","50.0333","0,03 #","0.0333","7,60 #","7.6000","42 #","42.4000","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","50 #","50.1667","0 %","0.0000","100 %","0000010000"
"20-4-2024 04:00:00 - 05:00:00","45402.1250000000","50 #","49.5500","0,20 #","0.2000","8,05 #","8.0500","41 #","41.3000","0 #","0.0000","0,18 #","0.1833","0 #","0.0000","50 #","49.9833","0 %","0.0000","100 %","0000010000"
"20-4-2024 05:00:00 - 06:00:00","45402.1666666667","48 #","47.8833","0,25 #","0.2500","7,70 #","7.7000","40 #","39.9333","0 #","0.0000","0,30 #","0.3000","0 #","0.0000","48 #","48.3000","0 %","0.0000","100 %","0000010000"
"20-4-2024 06:00:00 - 07:00:00","45402.2083333333","48 #","47.6833","0,17 #","0.1667","7,40 #","7.4000","40 #","40.1167","0 #","0.0000","0 #","0.0000","0 #","0.0000","48 #","48.2667","0 %","0.0000","100 %","0000010000"
"20-4-2024 07:00:00 - 08:00:00","45402.2500000000","48 #","47.7833","0,15 #","0.1500","6,68 #","6.6833","41 #","40.9500","0 #","0.0000","0,25 #","0.2500","0 #","0.0000","48 #","47.9167","0 %","0.0000","100 %","0000010000"
"20-4-2024 08:00:00 - 09:00:00","45402.2916666667","48 #","47.5667","0,15 #","0.1500","6,72 #","6.7167","41 #","40.7000","0 #","0.0000","0 #","0.0000","0 #","0.0000","48 #","48.0000","0 %","0.0000","100 %","0000010000"
"20-4-2024 09:00:00 - 10:00:00","45402.3333333333","48 #","48.4667","0,27 #","0.2667","8,72 #","8.7167","39 #","39.4833","0 #","0.0000","0,17 #","0.1667","0,33 #","0.3333","49 #","48.5500","0 %","0.0000","100 %","0000010000"
"20-4-2024 10:00:00 - 11:00:00","45402.3750000000","55 #","54.5167","0,53 #","0.5333","12 #","12.3500","42 #","41.6333","0 #","0.0000","0,60 #","0.6000","0,52 #","0.5167","54 #","54.2500","0 %","0.0000","100 %","0000010000"
"20-4-2024 11:00:00 - 12:00:00","45402.4166666667","66 #","65.9667","0,08 #","0.0833","10 #","10.0500","56 #","55.8333","0 #","0.0000","0,73 #","0.7333","0,20 #","0.2000","66 #","66.1500","0 %","0.0000","100 %","0000010000"
"20-4-2024 12:00:00 - 13:00:00","45402.4583333333","68 #","68.4500","0,67 #","0.6667","14 #","13.7833","54 #","54.0000","0 #","0.0000","1,08 #","1.0833","0,22 #","0.2167","68 #","67.9833","0 %","0.0000","100 %","0000010000"
"20-4-2024 13:00:00 - 14:00:00","45402.5000000000","65 #","65.1500","0,38 #","0.3833","13 #","12.6167","52 #","52.1500","0 #","0.0000","0,77 #","0.7667","0,27 #","0.2667","66 #","65.9833","0 %","0.0000","100 %","0000010000"
"20-4-2024 14:00:00 - 15:00:00","45402.5416666667","67 #","66.5333","0,75 #","0.7500","13 #","13.1833","53 #","52.6000","0 #","0.0000","0,97 #","0.9667","0,27 #","0.2667","68 #","67.5667","0 %","0.0000","100 %","0000010000"
"20-4-2024 15:00:00 - 16:00:00","45402.5833333333","63 #","62.6667","1,17 #","1.1667","11 #","11.4167","50 #","50.0833","0 #","0.0000","1,28 #","1.2833","0,10 #","0.1000","63 #","62.7000","0 %","0.0000","100 %","0000010000"
"20-4-2024 16:00:00 - 17:00:00","45402.6250000000","64 #","63.5333","0,30 #","0.3000","13 #","12.8000","50 #","50.4333","0 #","0.0000","1,17 #","1.1667","0,42 #","0.4167","63 #","63.2167","0 %","0.0000","100 %","0000010000"
"20-4-2024 17:00:00 - 18:00:00","45402.6666666667","64 #","63.5000","0,68 #","0.6833","12 #","12.4667","50 #","50.3500","0 #","0.0000","0,90 #","0.9000","0,05 #","0.0500","64 #","64.2667","0 %","0.0000","100 %","0000010000"
"20-4-2024 18:00:00 - 19:00:00","45402.7083333333","63 #","62.7833","0,60 #","0.6000","13 #","13.1000","49 #","49.0833","0 #","0.0000","1,22 #","1.2167","0,25 #","0.2500","64 #","64.3000","0 %","0.0000","100 %","0000010000"
"20-4-2024 19:00:00 - 20:00:00","45402.7500000000","64 #","64.4000","0,73 #","0.7333","12 #","11.9833","52 #","51.6833","0 #","0.0000","1,42 #","1.4167","0,22 #","0.2167","64 #","64.0000","0 %","0.0000","100 %","0000010000"
"20-4-2024 20:00:00 - 21:00:00","45402.7916666667","64 #","64.3167","1,05 #","1.0500","11 #","11.2500","52 #","52.0167","0 #","0.0000","0,65 #","0.6500","0,10 #","0.1000","65 #","64.9667","0 %","0.0000","100 %","0000010000"
"20-4-2024 21:00:00 - 22:00:00","45402.8333333333","63 #","62.5667","0,55 #","0.5500","12 #","12.2500","50 #","49.7667","0 #","0.0000","1,33 #","1.3333","0,33 #","0.3333","62 #","62.1833","0 %","0.0000","100 %","0000010000"
"20-4-2024 22:00:00 - 23:00:00","45402.8750000000","59 #","58.5667","0,18 #","0.1833","8,08 #","8.0833","50 #","50.3000","0 #","0.0000","1,08 #","1.0833","0,03 #","0.0333","58 #","58.0500","0 %","0.0000","100 %","0000010000"
"20-4-2024 23:00:00 - 00:00:00","45402.9166666667","57 #","57.0333","0,67 #","0.6667","7,58 #","7.5833","49 #","48.7833","0 #","0.0000","0,67 #","0.6667","0,28 #","0.2833","56 #","56.4000","0 %","0.0000","100 %","0000010000"
"21-4-2024 00:00:00 - 01:00:00","45402.9583333333","53 #","53.4333","0,77 #","0.7667","6,75 #","6.7500","46 #","45.9167","0 #","0.0000","0,90 #","0.9000","0,10 #","0.1000","53 #","52.9667","0 %","0.0000","100 %","0000010000"
"21-4-2024 01:00:00 - 02:00:00","45403.0000000000","51 #","50.5763","0,05 #","0.0508","6,17 #","6.1695","44 #","44.3559","0 #","0.0000","0,08 #","0.0847","0,07 #","0.0678","51 #","50.5932","0 %","0.0000","100 %","0000010000"
"21-4-2024 02:00:00 - 03:00:00","45403.0416666667","48 #","48.2000","0 #","0.0000","5,93 #","5.9333","42 #","42.2667","0 #","0.0000","0 #","0.0000","0 #","0.0000","48 #","48.2000","0 %","0.0000","100 %","0000010000"
"21-4-2024 03:00:00 - 04:00:00","45403.0833333333","48 #","48.0000","0,07 #","0.0667","6,43 #","6.4333","42 #","41.5000","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","48 #","47.8333","0 %","0.0000","100 %","0000010000"
"21-4-2024 04:00:00 - 05:00:00","45403.1250000000","48 #","48.4000","0,13 #","0.1333","7,03 #","7.0333","41 #","41.2333","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","48.9833","0 %","0.0000","100 %","0000010000"
"21-4-2024 05:00:00 - 06:00:00","45403.1666666667","48 #","48.4667","0 #","0.0000","7,23 #","7.2333","41 #","41.2333","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"21-4-2024 06:00:00 - 07:00:00","45403.2083333333","48 #","48.3000","0 #","0.0000","5,93 #","5.9333","42 #","42.3667","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"21-4-2024 07:00:00 - 08:00:00","45403.2500000000","48 #","48.4000","0 #","0.0000","5,48 #","5.4833","43 #","42.9167","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"21-4-2024 08:00:00 - 09:00:00","45403.2916666667","48 #","48.3833","0,17 #","0.1667","5,58 #","5.5833","43 #","42.6333","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","49 #","48.9167","0 %","0.0000","100 %","0000010000"
"21-4-2024 09:00:00 - 10:00:00","45403.3333333333","49 #","48.8500","0,03 #","0.0333","5,78 #","5.7833","43 #","43.0333","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.4500","0 %","0.0000","100 %","0000010000"
"21-4-2024 10:00:00 - 11:00:00","45403.3750000000","51 #","50.5833","0,12 #","0.1167","6,82 #","6.8167","44 #","43.6500","0 #","0.0000","0,43 #","0.4333","0 #","0.0000","51 #","50.9000","0 %","0.0000","100 %","0000010000"
"21-4-2024 11:00:00 - 12:00:00","45403.4166666667","54 #","53.7000","0,40 #","0.4000","8,35 #","8.3500","45 #","44.9500","0 #","0.0000","0,82 #","0.8167","0,03 #","0.0333","54 #","54.2833","0 %","0.0000","100 %","0000010000"
"21-4-2024 12:00:00 - 13:00:00","45403.4583333333","57 #","56.7833","0,93 #","0.9333","9,70 #","9.7000","46 #","46.1500","0 #","0.0000","0,82 #","0.8167","0,07 #","0.0667","58 #","57.6500","0 %","0.0000","100 %","0000010000"
"21-4-2024 13:00:00 - 14:00:00","45403.5000000000","64 #","64.4833","1,37 #","1.3667","12 #","11.8000","51 #","51.3167","0 #","0.0000","0,45 #","0.4500","0,42 #","0.4167","66 #","65.8667","0 %","0.0000","100 %","0000010000"
"21-4-2024 14:00:00 - 15:00:00","45403.5416666667","63 #","62.7167","1,07 #","1.0667","13 #","12.6500","49 #","49.0000","0 #","0.0000","0,60 #","0.6000","0,12 #","0.1167","64 #","64.0667","0 %","0.0000","100 %","0000010000"
"21-4-2024 15:00:00 - 16:00:00","45403.5833333333","62 #","61.7500","0,53 #","0.5333","12 #","11.9167","49 #","49.3000","0 #","0.0000","0,92 #","0.9167","0,15 #","0.1500","62 #","62.4667","0 %","0.0000","100 %","0000010000"
"21-4-2024 16:00:00 - 17:00:00","45403.6250000000","62 #","62.2833","0,77 #","0.7667","9,88 #","9.8833","52 #","51.6333","0 #","0.0000","1,22 #","1.2167","0,43 #","0.4333","63 #","62.9333","0 %","0.0000","100 %","0000010000"
"21-4-2024 17:00:00 - 18:00:00","45403.6666666667","62 #","62.3167","0,83 #","0.8333","11 #","10.5167","51 #","50.9667","0 #","0.0000","0,85 #","0.8500","0,10 #","0.1000","63 #","63.1667","0 %","0.0000","100 %","0000010000"
"21-4-2024 18:00:00 - 19:00:00","45403.7083333333","62 #","61.8833","2,08 #","2.0833","12 #","11.6667","48 #","48.1333","0 #","0.0000","2,12 #","2.1167","0,38 #","0.3833","61 #","60.8333","0 %","0.0000","100 %","0000010000"
"21-4-2024 19:00:00 - 20:00:00","45403.7500000000","54 #","53.5000","0,27 #","0.2667","7,32 #","7.3167","46 #","45.9167","0 #","0.0000","0,23 #","0.2333","0,02 #","0.0167","54 #","54.1000","0 %","0.0000","100 %","0000010000"
"21-4-2024 20:00:00 - 21:00:00","45403.7916666667","54 #","53.5667","0,47 #","0.4667","7,88 #","7.8833","45 #","45.2167","0 #","0.0000","0,52 #","0.5167","0,13 #","0.1333","54 #","54.0667","0 %","0.0000","100 %","0000010000"
"21-4-2024 21:00:00 - 22:00:00","45403.8333333333","51 #","50.7667","0,20 #","0.2000","6,83 #","6.8333","44 #","43.7333","0 #","0.0000","0,68 #","0.6833","0,43 #","0.4333","51 #","50.5167","0 %","0.0000","100 %","0000010000"
"21-4-2024 22:00:00 - 23:00:00","45403.8750000000","49 #","49.0333","0,02 #","0.0167","5,78 #","5.7833","43 #","43.2333","0 #","0.0000","0,18 #","0.1833","0,02 #","0.0167","50 #","49.6833","0 %","0.0000","100 %","0000010000"
