"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"19-9-2023 04:00:00 - 05:00:00","45188.1250000000","53 #","53.1667","2,50 #","2.5000","8,18 #","8.1833","42 #","42.4833","0 #","0.0000","0,48 #","0.4833","0 #","0.0000","53 #","52.7167","0 %","0.0000","100 %","0000010000"
"19-9-2023 05:00:00 - 06:00:00","45188.1666666667","52 #","52.2667","2,38 #","2.3833","8,40 #","8.4000","41 #","41.4833","0 #","0.0000","0,15 #","0.1500","0 #","0.0000","52 #","52.3500","0 %","0.0000","100 %","0000010000"
"19-9-2023 06:00:00 - 07:00:00","45188.2083333333","54 #","53.9333","2,40 #","2.4000","9,52 #","9.5167","42 #","42.0167","0 #","0.0000","0,02 #","0.0167","0,17 #","0.1667","54 #","53.8500","0 %","0.0000","100 %","0000010000"
"19-9-2023 07:00:00 - 08:00:00","45188.2500000000","56 #","56.0667","2,82 #","2.8167","11 #","10.6833","43 #","42.5667","0 #","0.0000","0,48 #","0.4833","0,17 #","0.1667","56 #","55.8500","0 %","0.0000","100 %","0000010000"
"19-9-2023 08:00:00 - 09:00:00","45188.2916666667","93 #","92.6500","3,97 #","3.9667","27 #","26.5333","62 #","62.1500","0 #","0.0000","2,62 #","2.6167","1,12 #","1.1167","91 #","90.8833","0 %","0.0000","100 %","0000010000"
"19-9-2023 09:00:00 - 10:00:00","45188.3333333333","267 #","267.3000","7,63 #","7.6333","55 #","55.0667","205 #","204.6000","0 #","0.0000","13 #","12.9833","3,27 #","3.2667","256 #","256.4833","0 %","0.0000","100 %","0000010000"
"19-9-2023 10:00:00 - 11:00:00","45188.3750000000","341 #","341.4167","9,87 #","9.8667","60 #","59.7667","272 #","271.7833","0 #","0.0000","12 #","12.3000","4,12 #","4.1167","330 #","329.6667","0 %","0.0000","100 %","0000010000"
"19-9-2023 11:00:00 - 12:00:00","45188.4166666667","367 #","367.3667","9,52 #","9.5167","76 #","75.7333","282 #","282.1167","0 #","0.0000","15 #","14.9500","5,87 #","5.8667","351 #","351.1333","0 %","0.0000","100 %","0000010000"
"19-9-2023 12:00:00 - 13:00:00","45188.4583333333","363 #","363.4333","12 #","11.5333","87 #","87.1000","265 #","264.8000","0 #","0.0000","20 #","20.1000","5,58 #","5.5833","343 #","343.3500","0 %","0.0000","100 %","0000010000"
"19-9-2023 13:00:00 - 14:00:00","45188.5000000000","420 #","419.9000","9,47 #","9.4667","96 #","96.1667","314 #","314.2667","0 #","0.0000","22 #","22.4333","7,68 #","7.6833","396 #","395.5833","0 %","0.0000","100 %","0000010000"
"19-9-2023 14:00:00 - 15:00:00","45188.5416666667","417 #","417.2167","9,52 #","9.5167","83 #","83.3833","324 #","324.3167","0 #","0.0000","24 #","24.3167","7,68 #","7.6833","391 #","391.2667","0 %","0.0000","100 %","0000010000"
"19-9-2023 15:00:00 - 16:00:00","45188.5833333333","394 #","394.2500","9,93 #","9.9333","75 #","75.0167","309 #","309.3000","0 #","0.0000","16 #","16.2000","6,80 #","6.8000","376 #","375.8667","0 %","0.0000","100 %","0000010000"
"19-9-2023 16:00:00 - 17:00:00","45188.6250000000","281 #","280.8305","9,61 #","9.6102","70 #","70.4576","201 #","200.7627","0 #","0.0000","20 #","20.0339","6,08 #","6.0847","260 #","259.8644","0 %","0.0000","100 %","0000010000"
"19-9-2023 17:00:00 - 18:00:00","45188.6666666667","170 #","169.7869","6,57 #","6.5738","40 #","40.1148","123 #","123.0984","0 #","0.0000","9,80 #","9.8033","2,72 #","2.7213","161 #","160.6066","0 %","0.0000","100 %","0000010000"
"19-9-2023 18:00:00 - 19:00:00","45188.7083333333","107 #","107.2500","5,27 #","5.2667","28 #","28.3667","74 #","73.6167","0 #","0.0000","5,15 #","5.1500","2,43 #","2.4333","102 #","101.8500","0 %","0.0000","100 %","0000010000"
"19-9-2023 19:00:00 - 20:00:00","45188.7500000000","73 #","73.4167","3 #","3.0000","14 #","14.0667","56 #","56.3500","0 #","0.0000","1,07 #","1.0667","0,40 #","0.4000","74 #","73.9500","0 %","0.0000","100 %","0000010000"
"19-9-2023 20:00:00 - 21:00:00","45188.7916666667","68 #","67.5667","2,62 #","2.6167","12 #","12.0500","53 #","52.9000","0 #","0.0000","0,72 #","0.7167","0,05 #","0.0500","69 #","68.8167","0 %","0.0000","100 %","0000010000"
"19-9-2023 21:00:00 - 22:00:00","45188.8333333333","67 #","67.1667","3,67 #","3.6667","12 #","11.5000","52 #","52.0000","0 #","0.0000","0,42 #","0.4167","0,05 #","0.0500","68 #","68.4333","0 %","0.0000","100 %","0000010000"
"19-9-2023 22:00:00 - 23:00:00","45188.8750000000","64 #","63.8333","2,92 #","2.9167","11 #","11.1833","50 #","49.7333","0 #","0.0000","0,38 #","0.3833","0,27 #","0.2667","65 #","64.7833","0 %","0.0000","100 %","0000010000"
"19-9-2023 23:00:00 - 00:00:00","45188.9166666667","62 #","62.0000","3,07 #","3.0667","8,20 #","8.2000","51 #","50.7333","0 #","0.0000","0,60 #","0.6000","0,07 #","0.0667","63 #","63.0500","0 %","0.0000","100 %","0000010000"
"20-9-2023 00:00:00 - 01:00:00","45188.9583333333","60 #","60.4000","2,30 #","2.3000","7,32 #","7.3167","51 #","50.7833","0 #","0.0000","0 #","0.0000","0,17 #","0.1667","62 #","62.3500","0 %","0.0000","100 %","0000010000"
"20-9-2023 01:00:00 - 02:00:00","45189.0000000000","61 #","61.0000","3,73 #","3.7333","7,53 #","7.5333","50 #","49.7333","0 #","0.0000","0,37 #","0.3667","0 #","0.0000","62 #","62.2333","0 %","0.0000","100 %","0000010000"
"20-9-2023 02:00:00 - 03:00:00","45189.0416666667","60 #","59.7000","2,27 #","2.2667","9,15 #","9.1500","48 #","48.2833","0 #","0.0000","0,13 #","0.1333","0,08 #","0.0833","62 #","62.1833","0 %","0.0000","100 %","0000010000"
"20-9-2023 03:00:00 - 04:00:00","45189.0833333333","60 #","60.0167","2,02 #","2.0167","9,30 #","9.3000","49 #","48.7000","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","61 #","60.9833","0 %","0.0000","100 %","0000010000"
"20-9-2023 04:00:00 - 05:00:00","45189.1250000000","60 #","60.4667","2,50 #","2.5000","8,02 #","8.0167","50 #","49.9500","0 #","0.0000","0,23 #","0.2333","0,23 #","0.2333","61 #","61.0667","0 %","0.0000","100 %","0000010000"
"20-9-2023 05:00:00 - 06:00:00","45189.1666666667","59 #","58.6000","2,15 #","2.1500","7,88 #","7.8833","49 #","48.5667","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","59 #","59.2000","0 %","0.0000","100 %","0000010000"
"20-9-2023 06:00:00 - 07:00:00","45189.2083333333","59 #","59.1333","2,13 #","2.1333","8,10 #","8.1000","49 #","48.9000","0 #","0.0000","0 #","0.0000","0 #","0.0000","60 #","60.0167","0 %","0.0000","100 %","0000010000"
"20-9-2023 07:00:00 - 08:00:00","45189.2500000000","63 #","62.8000","3,15 #","3.1500","9,93 #","9.9333","50 #","49.7167","0 #","0.0000","0,60 #","0.6000","0,03 #","0.0333","63 #","63.0333","0 %","0.0000","100 %","0000010000"
"20-9-2023 08:00:00 - 09:00:00","45189.2916666667","98 #","98.3500","3,92 #","3.9167","24 #","24.1667","70 #","70.2667","0 #","0.0000","3,63 #","3.6333","1,48 #","1.4833","95 #","95.4833","0 %","0.0000","100 %","0000010000"
"20-9-2023 09:00:00 - 10:00:00","45189.3333333333","255 #","255.3667","7,40 #","7.4000","50 #","49.9167","198 #","198.0500","0 #","0.0000","12 #","11.8333","3,35 #","3.3500","245 #","245.1333","0 %","0.0000","100 %","0000010000"
"20-9-2023 10:00:00 - 11:00:00","45189.3750000000","299 #","299.4833","6,52 #","6.5167","51 #","51.2167","242 #","241.7500","0 #","0.0000","10 #","10.0833","3,72 #","3.7167","289 #","289.0167","0 %","0.0000","100 %","0000010000"
"20-9-2023 11:00:00 - 12:00:00","45189.4166666667","297 #","296.5167","7,35 #","7.3500","65 #","64.9667","224 #","224.2000","0 #","0.0000","15 #","15.3333","6,22 #","6.2167","278 #","278.0333","0 %","0.0000","100 %","0000010000"
"20-9-2023 12:00:00 - 13:00:00","45189.4583333333","268 #","267.9333","8,90 #","8.9000","64 #","64.4167","195 #","194.6167","0 #","0.0000","13 #","13.0167","5,02 #","5.0167","253 #","253.2000","0 %","0.0000","100 %","0000010000"
"20-9-2023 13:00:00 - 14:00:00","45189.5000000000","345 #","345.3833","8,48 #","8.4833","70 #","69.5000","267 #","267.4000","0 #","0.0000","19 #","19.3000","5,78 #","5.7833","327 #","327.3833","0 %","0.0000","100 %","0000010000"
"20-9-2023 14:00:00 - 15:00:00","45189.5416666667","364 #","364.3167","9,42 #","9.4167","68 #","67.9833","287 #","286.9167","0 #","0.0000","20 #","20.1167","5,65 #","5.6500","343 #","343.2333","0 %","0.0000","100 %","0000010000"
"20-9-2023 15:00:00 - 16:00:00","45189.5833333333","330 #","330.3500","8,75 #","8.7500","65 #","64.8333","257 #","256.7667","0 #","0.0000","17 #","17.1000","3,82 #","3.8167","315 #","314.5167","0 %","0.0000","100 %","0000010000"
"20-9-2023 16:00:00 - 17:00:00","45189.6250000000","241 #","241.3333","7,85 #","7.8500","51 #","50.7833","183 #","182.7000","0 #","0.0000","14 #","14.1500","3,97 #","3.9667","227 #","226.7667","0 %","0.0000","100 %","0000010000"
"20-9-2023 17:00:00 - 18:00:00","45189.6666666667","159 #","158.7500","8,20 #","8.2000","42 #","41.5167","109 #","109.0333","0 #","0.0000","11 #","11.0667","3,30 #","3.3000","146 #","146.1500","0 %","0.0000","100 %","0000010000"
"20-9-2023 18:00:00 - 19:00:00","45189.7083333333","90 #","90.1333","4,02 #","4.0167","21 #","20.8667","65 #","65.2500","0 #","0.0000","3,12 #","3.1167","0,60 #","0.6000","88 #","87.6167","0 %","0.0000","100 %","0000010000"
"20-9-2023 19:00:00 - 20:00:00","45189.7500000000","77 #","76.9333","3,10 #","3.1000","16 #","15.5500","58 #","58.2833","0 #","0.0000","0,93 #","0.9333","0,38 #","0.3833","77 #","76.7000","0 %","0.0000","100 %","0000010000"
"20-9-2023 20:00:00 - 21:00:00","45189.7916666667","75 #","74.7167","4,02 #","4.0167","16 #","16.3333","54 #","54.3667","0 #","0.0000","1,78 #","1.7833","0,45 #","0.4500","74 #","74.1833","0 %","0.0000","100 %","0000010000"
"20-9-2023 21:00:00 - 22:00:00","45189.8333333333","69 #","69.4667","3,15 #","3.1500","14 #","13.5167","53 #","52.8000","0 #","0.0000","0,67 #","0.6667","0,10 #","0.1000","69 #","69.0333","0 %","0.0000","100 %","0000010000"
"20-9-2023 22:00:00 - 23:00:00","45189.8750000000","64 #","64.0167","2,82 #","2.8167","12 #","11.6667","50 #","49.5333","0 #","0.0000","0,52 #","0.5167","0,12 #","0.1167","64 #","63.9333","0 %","0.0000","100 %","0000010000"
"20-9-2023 23:00:00 - 00:00:00","45189.9166666667","62 #","62.1333","3,13 #","3.1333","13 #","13.4667","46 #","45.5333","0 #","0.0000","0,87 #","0.8667","0,15 #","0.1500","61 #","61.4000","0 %","0.0000","100 %","0000010000"
"21-9-2023 00:00:00 - 01:00:00","45189.9583333333","58 #","57.8667","2,60 #","2.6000","9,88 #","9.8833","45 #","45.3833","0 #","0.0000","0,40 #","0.4000","0 #","0.0000","58 #","58.4167","0 %","0.0000","100 %","0000010000"
"21-9-2023 01:00:00 - 02:00:00","45190.0000000000","57 #","57.1833","2,40 #","2.4000","8,85 #","8.8500","46 #","45.9333","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","58 #","57.5333","0 %","0.0000","100 %","0000010000"
"21-9-2023 02:00:00 - 03:00:00","45190.0416666667","57 #","57.3333","2,63 #","2.6333","8,95 #","8.9500","46 #","45.7500","0 #","0.0000","0,47 #","0.4667","0 #","0.0000","57 #","57.2167","0 %","0.0000","100 %","0000010000"
"21-9-2023 03:00:00 - 04:00:00","45190.0833333333","56 #","56.3000","2,27 #","2.2667","8,68 #","8.6833","45 #","45.3500","0 #","0.0000","0,02 #","0.0167","0 #","0.0000","56 #","56.4667","0 %","0.0000","100 %","0000010000"
"21-9-2023 04:00:00 - 05:00:00","45190.1250000000","56 #","55.6500","2,10 #","2.1000","7,35 #","7.3500","46 #","46.2000","0 #","0.0000","0,08 #","0.0833","0,10 #","0.1000","56 #","56.1000","0 %","0.0000","100 %","0000010000"
"21-9-2023 05:00:00 - 06:00:00","45190.1666666667","55 #","55.3333","2,45 #","2.4500","8,23 #","8.2333","45 #","44.6500","0 #","0.0000","0,30 #","0.3000","0 #","0.0000","55 #","55.4333","0 %","0.0000","100 %","0000010000"
"21-9-2023 06:00:00 - 07:00:00","45190.2083333333","57 #","56.5500","2,85 #","2.8500","8,40 #","8.4000","45 #","45.3000","0 #","0.0000","0,55 #","0.5500","0 #","0.0000","56 #","56.2167","0 %","0.0000","100 %","0000010000"
"21-9-2023 07:00:00 - 08:00:00","45190.2500000000","58 #","58.1833","2,45 #","2.4500","8,75 #","8.7500","47 #","46.9833","0 #","0.0000","0,72 #","0.7167","0,03 #","0.0333","58 #","57.6500","0 %","0.0000","100 %","0000010000"
"21-9-2023 08:00:00 - 09:00:00","45190.2916666667","99 #","98.6167","3,68 #","3.6833","28 #","27.7000","67 #","67.2333","0 #","0.0000","3,30 #","3.3000","1,08 #","1.0833","97 #","96.5833","0 %","0.0000","100 %","0000010000"
"21-9-2023 09:00:00 - 10:00:00","45190.3333333333","295 #","295.1167","8,63 #","8.6333","64 #","63.9333","223 #","222.5500","0 #","0.0000","15 #","15.3667","3,80 #","3.8000","282 #","281.8833","0 %","0.0000","100 %","0000010000"
"21-9-2023 10:00:00 - 11:00:00","45190.3750000000","404 #","404.1333","11 #","10.8333","73 #","72.5500","321 #","320.7500","0 #","0.0000","17 #","17.2833","5,63 #","5.6333","387 #","387.2833","0 %","0.0000","100 %","0000010000"
"21-9-2023 11:00:00 - 12:00:00","45190.4166666667","420 #","420.2167","9,22 #","9.2167","80 #","79.6000","331 #","331.4000","0 #","0.0000","20 #","20.4500","5,45 #","5.4500","400 #","399.9833","0 %","0.0000","100 %","0000010000"
"21-9-2023 12:00:00 - 13:00:00","45190.4583333333","375 #","374.6780","9,80 #","9.7966","80 #","79.5593","285 #","285.3220","0 #","0.0000","20 #","19.5254","6,22 #","6.2203","354 #","353.7966","0 %","0.0000","100 %","0000010000"
"21-9-2023 13:00:00 - 14:00:00","45190.5000000000","395 #","395.0000","9,47 #","9.4667","75 #","74.9667","311 #","310.5667","0 #","0.0000","17 #","16.6333","3,80 #","3.8000","380 #","380.1000","0 %","0.0000","100 %","0000010000"
"21-9-2023 14:00:00 - 15:00:00","45190.5416666667","405 #","405.2333","6,47 #","6.4667","71 #","71.1333","328 #","327.6333","0 #","0.0000","18 #","18.0500","4,23 #","4.2333","388 #","388.4000","0 %","0.0000","100 %","0000010000"
"21-9-2023 15:00:00 - 16:00:00","45190.5833333333","407 #","406.7833","9,30 #","9.3000","99 #","98.9000","299 #","298.5833","0 #","0.0000","23 #","23.0000","7,52 #","7.5167","382 #","382.1833","0 %","0.0000","100 %","0000010000"
"21-9-2023 16:00:00 - 17:00:00","45190.6250000000","391 #","391.3167","11 #","11.3833","103 #","103.2500","277 #","276.6833","0 #","0.0000","23 #","23.4833","6,07 #","6.0667","367 #","367.3833","0 %","0.0000","100 %","0000010000"
"21-9-2023 17:00:00 - 18:00:00","45190.6666666667","325 #","324.8833","12 #","11.7333","98 #","97.5667","216 #","215.5833","0 #","0.0000","20 #","20.1833","6,17 #","6.1667","303 #","303.1833","0 %","0.0000","100 %","0000010000"
"21-9-2023 18:00:00 - 19:00:00","45190.7083333333","227 #","226.6500","9,72 #","9.7167","92 #","91.6333","125 #","125.3000","0 #","0.0000","19 #","18.6833","5,77 #","5.7667","206 #","206.0500","0 %","0.0000","100 %","0000010000"
"21-9-2023 19:00:00 - 20:00:00","45190.7500000000","152 #","152.2333","7,07 #","7.0667","55 #","55.3500","90 #","89.8167","0 #","0.0000","9,72 #","9.7167","3,55 #","3.5500","142 #","141.7000","0 %","0.0000","100 %","0000010000"
"21-9-2023 20:00:00 - 21:00:00","45190.7916666667","84 #","83.9833","3,70 #","3.7000","17 #","17.2500","63 #","63.0333","0 #","0.0000","0,95 #","0.9500","0,47 #","0.4667","86 #","85.6500","0 %","0.0000","100 %","0000010000"
"21-9-2023 21:00:00 - 22:00:00","45190.8333333333","80 #","80.3000","4,07 #","4.0667","17 #","17.0167","59 #","59.2167","0 #","0.0000","2,92 #","2.9167","0,33 #","0.3333","79 #","79.3333","0 %","0.0000","100 %","0000010000"
"21-9-2023 22:00:00 - 23:00:00","45190.8750000000","74 #","74.0000","4,37 #","4.3667","14 #","14.0667","56 #","55.5667","0 #","0.0000","2,73 #","2.7333","0,52 #","0.5167","73 #","72.9500","0 %","0.0000","100 %","0000010000"
"21-9-2023 23:00:00 - 00:00:00","45190.9166666667","64 #","63.8167","2,13 #","2.1333","11 #","10.6833","51 #","51.0000","0 #","0.0000","0,63 #","0.6333","0,30 #","0.3000","64 #","64.1667","0 %","0.0000","100 %","0000010000"
"22-9-2023 00:00:00 - 01:00:00","45190.9583333333","60 #","59.8667","1,68 #","1.6833","8,93 #","8.9333","49 #","49.2500","0 #","0.0000","0,52 #","0.5167","0,10 #","0.1000","60 #","60.1833","0 %","0.0000","100 %","0000010000"
"22-9-2023 01:00:00 - 02:00:00","45191.0000000000","58 #","57.6333","1,13 #","1.1333","8,25 #","8.2500","48 #","48.2500","0 #","0.0000","0,38 #","0.3833","0,28 #","0.2833","58 #","57.8667","0 %","0.0000","100 %","0000010000"
"22-9-2023 02:00:00 - 03:00:00","45191.0416666667","58 #","57.6333","1,57 #","1.5667","9,12 #","9.1167","47 #","46.9500","0 #","0.0000","0,22 #","0.2167","0 #","0.0000","58 #","58.3833","0 %","0.0000","100 %","0000010000"
"22-9-2023 03:00:00 - 04:00:00","45191.0833333333","55 #","55.4833","1,63 #","1.6333","8,28 #","8.2833","46 #","45.5667","0 #","0.0000","0,48 #","0.4833","0,25 #","0.2500","56 #","55.8500","0 %","0.0000","100 %","0000010000"
"22-9-2023 04:00:00 - 05:00:00","45191.1250000000","55 #","54.5833","1,42 #","1.4167","9,03 #","9.0333","44 #","44.1333","0 #","0.0000","0,40 #","0.4000","0 #","0.0000","57 #","56.7833","0 %","0.0000","100 %","0000010000"
"22-9-2023 05:00:00 - 06:00:00","45191.1666666667","55 #","55.0500","1,50 #","1.5000","8,83 #","8.8333","45 #","44.7167","0 #","0.0000","0,18 #","0.1833","0 #","0.0000","56 #","56.0333","0 %","0.0000","100 %","0000010000"
"22-9-2023 06:00:00 - 07:00:00","45191.2083333333","56 #","55.9000","1,32 #","1.3167","9,18 #","9.1833","45 #","45.4000","0 #","0.0000","0,27 #","0.2667","0 #","0.0000","57 #","56.8000","0 %","0.0000","100 %","0000010000"
"22-9-2023 07:00:00 - 08:00:00","45191.2500000000","60 #","59.5333","1,67 #","1.6667","9,75 #","9.7500","48 #","48.1167","0 #","0.0000","0,63 #","0.6333","0,48 #","0.4833","59 #","59.3500","0 %","0.0000","100 %","0000010000"
"22-9-2023 08:00:00 - 09:00:00","45191.2916666667","79 #","78.5833","2,97 #","2.9667","18 #","17.7333","58 #","57.8833","0 #","0.0000","1,35 #","1.3500","0,30 #","0.3000","78 #","78.4000","0 %","0.0000","100 %","0000010000"
"22-9-2023 09:00:00 - 10:00:00","45191.3333333333","164 #","164.1833","5,42 #","5.4167","42 #","42.4167","116 #","116.3500","0 #","0.0000","7,28 #","7.2833","1,85 #","1.8500","159 #","159.3833","0 %","0.0000","100 %","0000010000"
"22-9-2023 10:00:00 - 11:00:00","45191.3750000000","219 #","219.4167","6,18 #","6.1833","45 #","45.1500","168 #","168.0833","0 #","0.0000","6,22 #","6.2167","2,05 #","2.0500","216 #","215.8500","0 %","0.0000","100 %","0000010000"
"22-9-2023 11:00:00 - 12:00:00","45191.4166666667","247 #","247.3667","6,72 #","6.7167","53 #","52.9667","188 #","187.6833","0 #","0.0000","8,78 #","8.7833","3,10 #","3.1000","240 #","240.2500","0 %","0.0000","100 %","0000010000"
"22-9-2023 12:00:00 - 13:00:00","45191.4583333333","225 #","225.2667","5,48 #","5.4833","52 #","52.4667","167 #","167.3167","0 #","0.0000","10 #","10.2500","3,53 #","3.5333","216 #","215.5500","0 %","0.0000","100 %","0000010000"
"22-9-2023 13:00:00 - 14:00:00","45191.5000000000","219 #","218.9000","6,12 #","6.1167","51 #","50.6500","162 #","162.1333","0 #","0.0000","8,68 #","8.6833","3,52 #","3.5167","212 #","211.6667","0 %","0.0000","100 %","0000010000"
"22-9-2023 14:00:00 - 15:00:00","45191.5416666667","211 #","211.3167","5,48 #","5.4833","48 #","47.8667","158 #","157.9667","0 #","0.0000","7,52 #","7.5167","2,18 #","2.1833","207 #","206.7500","0 %","0.0000","100 %","0000010000"
"22-9-2023 15:00:00 - 16:00:00","45191.5833333333","197 #","196.7667","6,93 #","6.9333","46 #","46.4667","143 #","143.3667","0 #","0.0000","8,17 #","8.1667","2,88 #","2.8833","190 #","190.0167","0 %","0.0000","100 %","0000010000"
"22-9-2023 16:00:00 - 17:00:00","45191.6250000000","159 #","158.6667","5,28 #","5.2833","36 #","36.2500","117 #","117.1333","0 #","0.0000","7,38 #","7.3833","2,42 #","2.4167","152 #","152.4333","0 %","0.0000","100 %","0000010000"
"22-9-2023 17:00:00 - 18:00:00","45191.6666666667","112 #","111.7500","4,72 #","4.7167","22 #","22.0667","85 #","84.9667","0 #","0.0000","4,50 #","4.5000","1,32 #","1.3167","109 #","108.7167","0 %","0.0000","100 %","0000010000"
"22-9-2023 18:00:00 - 19:00:00","45191.7083333333","81 #","80.9333","3,23 #","3.2333","16 #","15.6000","62 #","62.1000","0 #","0.0000","2,02 #","2.0167","0,82 #","0.8167","81 #","80.5333","0 %","0.0000","100 %","0000010000"
"22-9-2023 19:00:00 - 20:00:00","45191.7500000000","68 #","67.8833","3,65 #","3.6500","14 #","13.6167","51 #","50.6167","0 #","0.0000","2,08 #","2.0833","0,67 #","0.6667","68 #","67.6500","0 %","0.0000","100 %","0000010000"
"22-9-2023 20:00:00 - 21:00:00","45191.7916666667","62 #","61.7167","3,63 #","3.6333","13 #","12.6500","45 #","45.4333","0 #","0.0000","1,38 #","1.3833","0,33 #","0.3333","62 #","62.3667","0 %","0.0000","100 %","0000010000"
"22-9-2023 21:00:00 - 22:00:00","45191.8333333333","57 #","57.2000","1,27 #","1.2667","10 #","10.1167","46 #","45.8167","0 #","0.0000","0,68 #","0.6833","0,02 #","0.0167","58 #","57.9167","0 %","0.0000","100 %","0000010000"
"22-9-2023 22:00:00 - 23:00:00","45191.8750000000","56 #","55.9667","1,37 #","1.3667","9,88 #","9.8833","45 #","44.7167","0 #","0.0000","0,60 #","0.6000","0 #","0.0000","58 #","57.6833","0 %","0.0000","100 %","0000010000"
"22-9-2023 23:00:00 - 00:00:00","45191.9166666667","57 #","56.8500","2,12 #","2.1167","11 #","10.6333","44 #","44.1000","0 #","0.0000","1,08 #","1.0833","0 #","0.0000","57 #","57.1333","0 %","0.0000","100 %","0000010000"
"23-9-2023 00:00:00 - 01:00:00","45191.9583333333","57 #","56.9000","1,83 #","1.8333","10 #","10.0000","45 #","45.0667","0 #","0.0000","0,38 #","0.3833","0,03 #","0.0333","58 #","58.2500","0 %","0.0000","100 %","0000010000"
"23-9-2023 01:00:00 - 02:00:00","45192.0000000000","51 #","51.2500","1,48 #","1.4833","9,27 #","9.2667","41 #","40.5000","0 #","0.0000","0,20 #","0.2000","0,10 #","0.1000","52 #","52.4000","0 %","0.0000","100 %","0000010000"
"23-9-2023 02:00:00 - 03:00:00","45192.0416666667","51 #","50.7833","1,95 #","1.9500","9,28 #","9.2833","40 #","39.5500","0 #","0.0000","0,25 #","0.2500","0 #","0.0000","52 #","51.5833","0 %","0.0000","100 %","0000010000"
"23-9-2023 03:00:00 - 04:00:00","45192.0833333333","50 #","50.1000","1,52 #","1.5167","9,30 #","9.3000","39 #","39.2833","0 #","0.0000","0,30 #","0.3000","0 #","0.0000","51 #","51.1500","0 %","0.0000","100 %","0000010000"
"23-9-2023 04:00:00 - 05:00:00","45192.1250000000","50 #","50.1667","2,05 #","2.0500","9,83 #","9.8333","38 #","38.2833","0 #","0.0000","0,45 #","0.4500","0,17 #","0.1667","51 #","51.2000","0 %","0.0000","100 %","0000010000"
"23-9-2023 05:00:00 - 06:00:00","45192.1666666667","50 #","50.2500","1,75 #","1.7500","9,93 #","9.9333","39 #","38.5667","0 #","0.0000","0,40 #","0.4000","0 #","0.0000","51 #","51.0500","0 %","0.0000","100 %","0000010000"
"23-9-2023 06:00:00 - 07:00:00","45192.2083333333","51 #","51.0167","1,35 #","1.3500","10 #","10.3333","39 #","39.3333","0 #","0.0000","0,40 #","0.4000","0 #","0.0000","52 #","51.9667","0 %","0.0000","100 %","0000010000"
"23-9-2023 07:00:00 - 08:00:00","45192.2500000000","52 #","51.5333","1,28 #","1.2833","9,65 #","9.6500","41 #","40.6000","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","53 #","52.9167","0 %","0.0000","100 %","0000010000"
"23-9-2023 08:00:00 - 09:00:00","45192.2916666667","51 #","51.3833","1,10 #","1.1000","11 #","10.5333","40 #","39.7500","0 #","0.0000","0 #","0.0000","0,07 #","0.0667","53 #","52.8167","0 %","0.0000","100 %","0000010000"
"23-9-2023 09:00:00 - 10:00:00","45192.3333333333","52 #","51.8500","1,20 #","1.2000","11 #","11.0333","40 #","39.6167","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","54 #","53.6000","0 %","0.0000","100 %","0000010000"
"23-9-2023 10:00:00 - 11:00:00","45192.3750000000","51 #","51.4667","1,58 #","1.5833","9,63 #","9.6333","40 #","40.2500","0 #","0.0000","0 #","0.0000","0,08 #","0.0833","53 #","53.3500","0 %","0.0000","100 %","0000010000"
"23-9-2023 11:00:00 - 12:00:00","45192.4166666667","55 #","54.6500","2,20 #","2.2000","11 #","11.0000","41 #","41.4500","0 #","0.0000","0,82 #","0.8167","0,45 #","0.4500","56 #","55.6167","0 %","0.0000","100 %","0000010000"
"23-9-2023 12:00:00 - 13:00:00","45192.4583333333","54 #","54.3000","1,47 #","1.4667","10 #","10.2500","43 #","42.5833","0 #","0.0000","0,95 #","0.9500","0,30 #","0.3000","55 #","55.0000","0 %","0.0000","100 %","0000010000"
"23-9-2023 13:00:00 - 14:00:00","45192.5000000000","57 #","57.0333","2,17 #","2.1667","12 #","11.6833","43 #","43.1833","0 #","0.0000","0,77 #","0.7667","0,17 #","0.1667","58 #","58.4667","0 %","0.0000","100 %","0000010000"
"23-9-2023 14:00:00 - 15:00:00","45192.5416666667","56 #","56.4167","2,32 #","2.3167","12 #","12.3333","42 #","41.7667","0 #","0.0000","1,37 #","1.3667","0,27 #","0.2667","57 #","56.8333","0 %","0.0000","100 %","0000010000"
"23-9-2023 15:00:00 - 16:00:00","45192.5833333333","61 #","61.3000","2,67 #","2.6667","15 #","15.0667","44 #","43.5667","0 #","0.0000","1,15 #","1.1500","0,55 #","0.5500","62 #","61.7333","0 %","0.0000","100 %","0000010000"
"23-9-2023 16:00:00 - 17:00:00","45192.6250000000","59 #","59.4333","2,68 #","2.6833","13 #","13.4167","43 #","43.3333","0 #","0.0000","1,77 #","1.7667","0,23 #","0.2333","59 #","59.2333","0 %","0.0000","100 %","0000010000"
