"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"26-3-2024 18:00:00 - 19:00:00","45377.7500000000","111 #","111.4000","5,17 #","5.1667","26 #","25.8500","80 #","80.3833","0 #","0.0000","6,10 #","6.1000","1,38 #","1.3833","106 #","105.9167","0 %","0.0000","100 %","0000010000"
"26-3-2024 19:00:00 - 20:00:00","45377.7916666667","91 #","91.4167","4,42 #","4.4167","16 #","16.0500","71 #","70.9500","0 #","0.0000","1,95 #","1.9500","0,62 #","0.6167","91 #","90.5500","0 %","0.0000","100 %","0000010000"
"26-3-2024 20:00:00 - 21:00:00","45377.8333333333","81 #","80.5333","4,32 #","4.3167","17 #","16.9167","59 #","59.3000","0 #","0.0000","1,57 #","1.5667","0,05 #","0.0500","80 #","80.3000","0 %","0.0000","100 %","0000010000"
"26-3-2024 21:00:00 - 22:00:00","45377.8750000000","71 #","71.4167","3,58 #","3.5833","15 #","14.8167","53 #","53.0167","0 #","0.0000","0,75 #","0.7500","0,22 #","0.2167","71 #","71.4833","0 %","0.0000","100 %","0000010000"
"26-3-2024 22:00:00 - 23:00:00","45377.9166666667","67 #","67.2833","3,28 #","3.2833","14 #","14.2500","50 #","49.7500","0 #","0.0000","0,57 #","0.5667","0,20 #","0.2000","67 #","67.2833","0 %","0.0000","100 %","0000010000"
"26-3-2024 23:00:00 - 00:00:00","45377.9583333333","67 #","67.0833","4,07 #","4.0667","13 #","12.8333","50 #","50.1833","0 #","0.0000","0,77 #","0.7667","0 #","0.0000","67 #","67.0500","0 %","0.0000","100 %","0000010000"
"27-3-2024 00:00:00 - 01:00:00","45378.0000000000","65 #","65.1167","3,15 #","3.1500","12 #","12.0667","50 #","49.9000","0 #","0.0000","0,92 #","0.9167","0,07 #","0.0667","65 #","64.9667","0 %","0.0000","100 %","0000010000"
"27-3-2024 01:00:00 - 02:00:00","45378.0416666667","63 #","63.3500","3,40 #","3.4000","11 #","11.4667","48 #","48.4833","0 #","0.0000","1,02 #","1.0167","0,07 #","0.0667","63 #","62.5167","0 %","0.0000","100 %","0000010000"
"27-3-2024 02:00:00 - 03:00:00","45378.0833333333","60 #","59.8000","3 #","3.0000","11 #","10.6333","46 #","46.1667","0 #","0.0000","0,37 #","0.3667","0 #","0.0000","59 #","59.4833","0 %","0.0000","100 %","0000010000"
"27-3-2024 03:00:00 - 04:00:00","45378.1250000000","58 #","57.9833","3,02 #","3.0167","8,50 #","8.5000","46 #","46.4667","0 #","0.0000","0,07 #","0.0667","0,17 #","0.1667","58 #","57.7667","0 %","0.0000","100 %","0000010000"
"27-3-2024 04:00:00 - 05:00:00","45378.1666666667","58 #","57.7500","3,05 #","3.0500","9,63 #","9.6333","45 #","45.0667","0 #","0.0000","0,10 #","0.1000","0 #","0.0000","58 #","57.8833","0 %","0.0000","100 %","0000010000"
"27-3-2024 05:00:00 - 06:00:00","45378.2083333333","58 #","57.9667","3,05 #","3.0500","9,95 #","9.9500","45 #","44.9667","0 #","0.0000","0,10 #","0.1000","0,08 #","0.0833","58 #","57.7833","0 %","0.0000","100 %","0000010000"
"27-3-2024 06:00:00 - 07:00:00","45378.2500000000","57 #","57.0833","3,18 #","3.1833","9,58 #","9.5833","44 #","44.3167","0 #","0.0000","0,25 #","0.2500","0,10 #","0.1000","57 #","56.8167","0 %","0.0000","100 %","0000010000"
"27-3-2024 07:00:00 - 08:00:00","45378.2916666667","59 #","59.0167","3,57 #","3.5667","11 #","10.7333","45 #","44.7167","0 #","0.0000","0,25 #","0.2500","0,17 #","0.1667","59 #","59.2500","0 %","0.0000","100 %","0000010000"
"27-3-2024 08:00:00 - 09:00:00","45378.3333333333","86 #","86.4167","5 #","5.0000","21 #","21.0833","60 #","60.3333","0 #","0.0000","2,57 #","2.5667","1,02 #","1.0167","85 #","84.8500","0 %","0.0000","100 %","0000010000"
"27-3-2024 09:00:00 - 10:00:00","45378.3750000000","191 #","191.3500","6 #","6.0000","41 #","40.7000","145 #","144.6500","0 #","0.0000","5,73 #","5.7333","1,63 #","1.6333","188 #","187.6500","0 %","0.0000","100 %","0000010000"
"27-3-2024 10:00:00 - 11:00:00","45378.4166666667","229 #","228.5667","6,32 #","6.3167","47 #","47.1833","175 #","175.0667","0 #","0.0000","8,52 #","8.5167","2,05 #","2.0500","221 #","221.1333","0 %","0.0000","100 %","0000010000"
"27-3-2024 11:00:00 - 12:00:00","45378.4583333333","238 #","238.1500","6,97 #","6.9667","50 #","49.6000","182 #","181.5833","0 #","0.0000","9,52 #","9.5167","2,67 #","2.6667","228 #","228.2833","0 %","0.0000","100 %","0000010000"
"27-3-2024 12:00:00 - 13:00:00","45378.5000000000","218 #","218.4000","8,22 #","8.2167","53 #","53.1667","157 #","157.0167","0 #","0.0000","11 #","10.6333","2,85 #","2.8500","207 #","207.2333","0 %","0.0000","100 %","0000010000"
"27-3-2024 13:00:00 - 14:00:00","45378.5416666667","262 #","261.7167","8,77 #","8.7667","62 #","61.8833","191 #","191.0667","0 #","0.0000","12 #","12.4000","3,32 #","3.3167","251 #","250.7667","0 %","0.0000","100 %","0000010000"
"27-3-2024 14:00:00 - 15:00:00","45378.5833333333","279 #","279.1333","8,83 #","8.8333","58 #","57.7667","213 #","212.5333","0 #","0.0000","11 #","11.3000","2,33 #","2.3333","270 #","269.6833","0 %","0.0000","100 %","0000010000"
"27-3-2024 15:00:00 - 16:00:00","45378.6250000000","285 #","285.2333","8,18 #","8.1833","60 #","60.2000","217 #","216.8500","0 #","0.0000","15 #","15.3000","3,05 #","3.0500","270 #","270.1167","0 %","0.0000","100 %","0000010000"
"27-3-2024 16:00:00 - 17:00:00","45378.6666666667","213 #","212.9167","9,65 #","9.6500","49 #","49.3167","154 #","153.9500","0 #","0.0000","11 #","10.8000","2,02 #","2.0167","204 #","203.5167","0 %","0.0000","100 %","0000010000"
"27-3-2024 17:00:00 - 18:00:00","45378.7083333333","146 #","145.6333","7,37 #","7.3667","37 #","36.5000","102 #","101.7667","0 #","0.0000","9,60 #","9.6000","1,57 #","1.5667","137 #","137.0833","0 %","0.0000","100 %","0000010000"
"27-3-2024 18:00:00 - 19:00:00","45378.7500000000","78 #","78.0333","2,72 #","2.7167","19 #","18.5333","57 #","56.7833","0 #","0.0000","2,15 #","2.1500","0,27 #","0.2667","77 #","77.1500","0 %","0.0000","100 %","0000010000"
"27-3-2024 19:00:00 - 20:00:00","45378.7916666667","68 #","68.0167","2,83 #","2.8333","12 #","11.9000","53 #","53.2833","0 #","0.0000","0,57 #","0.5667","0,28 #","0.2833","68 #","68.3833","0 %","0.0000","100 %","0000010000"
"27-3-2024 20:00:00 - 21:00:00","45378.8333333333","67 #","67.4500","2,70 #","2.7000","11 #","10.7500","54 #","54.0000","0 #","0.0000","1,18 #","1.1833","0,20 #","0.2000","67 #","66.6833","0 %","0.0000","100 %","0000010000"
"27-3-2024 21:00:00 - 22:00:00","45378.8750000000","67 #","66.5333","3,25 #","3.2500","12 #","12.4500","51 #","50.8333","0 #","0.0000","0,67 #","0.6667","0,32 #","0.3167","67 #","66.7833","0 %","0.0000","100 %","0000010000"
"27-3-2024 22:00:00 - 23:00:00","45378.9166666667","62 #","61.7500","2,32 #","2.3167","11 #","11.3833","48 #","48.0500","0 #","0.0000","0,73 #","0.7333","0,08 #","0.0833","61 #","61.4000","0 %","0.0000","100 %","0000010000"
"27-3-2024 23:00:00 - 00:00:00","45378.9583333333","59 #","59.1833","2,48 #","2.4833","8,45 #","8.4500","48 #","48.2500","0 #","0.0000","0,17 #","0.1667","0,13 #","0.1333","59 #","59.0667","0 %","0.0000","100 %","0000010000"
"28-3-2024 00:00:00 - 01:00:00","45379.0000000000","56 #","56.1667","2,35 #","2.3500","8,23 #","8.2333","46 #","45.5833","0 #","0.0000","0,13 #","0.1333","0,08 #","0.0833","56 #","56.0167","0 %","0.0000","100 %","0000010000"
"28-3-2024 01:00:00 - 02:00:00","45379.0416666667","53 #","52.6333","2,02 #","2.0167","7,20 #","7.2000","43 #","43.4167","0 #","0.0000","0 #","0.0000","0 #","0.0000","53 #","52.8833","0 %","0.0000","100 %","0000010000"
"28-3-2024 02:00:00 - 03:00:00","45379.0833333333","52 #","52.0000","2 #","2.0000","7,02 #","7.0167","43 #","42.9833","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","52 #","52.0000","0 %","0.0000","100 %","0000010000"
"28-3-2024 03:00:00 - 04:00:00","45379.1250000000","52 #","51.9833","2 #","2.0000","6,32 #","6.3167","44 #","43.6667","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","52 #","51.9167","0 %","0.0000","100 %","0000010000"
"28-3-2024 04:00:00 - 05:00:00","45379.1666666667","52 #","52.2833","2 #","2.0000","7,33 #","7.3333","43 #","42.9500","0 #","0.0000","0,03 #","0.0333","0 #","0.0000","53 #","52.9500","0 %","0.0000","100 %","0000010000"
"28-3-2024 05:00:00 - 06:00:00","45379.2083333333","51 #","51.2167","2,38 #","2.3833","8,15 #","8.1500","41 #","40.6833","0 #","0.0000","0 #","0.0000","0 #","0.0000","52 #","51.9000","0 %","0.0000","100 %","0000010000"
"28-3-2024 06:00:00 - 07:00:00","45379.2500000000","53 #","52.5167","2,13 #","2.1333","7,53 #","7.5333","43 #","42.8500","0 #","0.0000","0 #","0.0000","0 #","0.0000","53 #","53.1500","0 %","0.0000","100 %","0000010000"
"28-3-2024 07:00:00 - 08:00:00","45379.2916666667","59 #","58.7167","2,23 #","2.2333","11 #","10.6333","46 #","45.8500","0 #","0.0000","0,12 #","0.1167","0,33 #","0.3333","59 #","59.2500","0 %","0.0000","100 %","0000010000"
"28-3-2024 08:00:00 - 09:00:00","45379.3333333333","99 #","99.4167","4,63 #","4.6333","26 #","26.3333","68 #","68.4500","0 #","0.0000","2,98 #","2.9833","1,10 #","1.1000","98 #","97.8167","0 %","0.0000","100 %","0000010000"
"28-3-2024 09:00:00 - 10:00:00","45379.3750000000","237 #","237.1167","6,88 #","6.8833","51 #","51.3667","179 #","178.8667","0 #","0.0000","12 #","12.2500","2,85 #","2.8500","226 #","226.1333","0 %","0.0000","100 %","0000010000"
"28-3-2024 10:00:00 - 11:00:00","45379.4166666667","276 #","275.9000","8 #","8.0000","50 #","50.3667","218 #","217.5333","0 #","0.0000","10 #","10.4667","2,57 #","2.5667","267 #","266.8500","0 %","0.0000","100 %","0000010000"
"28-3-2024 11:00:00 - 12:00:00","45379.4583333333","287 #","286.5667","7,58 #","7.5833","55 #","54.7000","224 #","224.2833","0 #","0.0000","8,82 #","8.8167","3,77 #","3.7667","277 #","276.8833","0 %","0.0000","100 %","0000010000"
"28-3-2024 12:00:00 - 13:00:00","45379.5000000000","252 #","252.3500","10 #","10.4500","71 #","70.9000","171 #","171.0000","0 #","0.0000","13 #","13.4500","4,43 #","4.4333","238 #","238.2000","0 %","0.0000","100 %","0000010000"
"28-3-2024 13:00:00 - 14:00:00","45379.5416666667","293 #","292.9167","8,68 #","8.6833","62 #","62.0333","222 #","222.2000","0 #","0.0000","12 #","12.1333","4,20 #","4.2000","282 #","281.7833","0 %","0.0000","100 %","0000010000"
"28-3-2024 14:00:00 - 15:00:00","45379.5833333333","303 #","302.7833","7,58 #","7.5833","63 #","63.0333","232 #","232.1667","0 #","0.0000","11 #","11.0000","4,40 #","4.4000","292 #","291.9167","0 %","0.0000","100 %","0000010000"
"28-3-2024 15:00:00 - 16:00:00","45379.6250000000","306 #","305.8333","8,37 #","8.3667","64 #","63.8000","234 #","233.6667","0 #","0.0000","15 #","15.2500","3,65 #","3.6500","291 #","290.8833","0 %","0.0000","100 %","0000010000"
"28-3-2024 16:00:00 - 17:00:00","45379.6666666667","243 #","243.1833","10 #","10.4667","57 #","57.0000","176 #","175.7167","0 #","0.0000","12 #","11.7667","2,85 #","2.8500","231 #","231.0167","0 %","0.0000","100 %","0000010000"
"28-3-2024 17:00:00 - 18:00:00","45379.7083333333","170 #","170.3167","6,72 #","6.7167","39 #","38.9667","125 #","124.6333","0 #","0.0000","7,73 #","7.7333","1,40 #","1.4000","164 #","163.9167","0 %","0.0000","100 %","0000010000"
"28-3-2024 18:00:00 - 19:00:00","45379.7500000000","94 #","94.4667","4,45 #","4.4500","22 #","21.9333","68 #","68.0833","0 #","0.0000","5,13 #","5.1333","1,22 #","1.2167","90 #","89.7167","0 %","0.0000","100 %","0000010000"
"28-3-2024 19:00:00 - 20:00:00","45379.7916666667","68 #","67.9500","3,05 #","3.0500","11 #","11.1000","54 #","53.8000","0 #","0.0000","1,20 #","1.2000","0,12 #","0.1167","68 #","68.0667","0 %","0.0000","100 %","0000010000"
"28-3-2024 20:00:00 - 21:00:00","45379.8333333333","65 #","64.9167","2,62 #","2.6167","11 #","10.5167","52 #","51.7833","0 #","0.0000","0,35 #","0.3500","0,32 #","0.3167","65 #","64.9500","0 %","0.0000","100 %","0000010000"
"28-3-2024 21:00:00 - 22:00:00","45379.8750000000","64 #","63.5333","2,72 #","2.7167","9,38 #","9.3833","51 #","51.4333","0 #","0.0000","0,23 #","0.2333","0,08 #","0.0833","64 #","63.8833","0 %","0.0000","100 %","0000010000"
"28-3-2024 22:00:00 - 23:00:00","45379.9166666667","59 #","59.3333","2,05 #","2.0500","8,08 #","8.0833","49 #","49.2000","0 #","0.0000","0 #","0.0000","0 #","0.0000","59 #","59.3667","0 %","0.0000","100 %","0000010000"
"28-3-2024 23:00:00 - 00:00:00","45379.9583333333","58 #","58.3667","2,98 #","2.9833","8 #","8.0000","47 #","47.3833","0 #","0.0000","0,42 #","0.4167","0 #","0.0000","58 #","58.1333","0 %","0.0000","100 %","0000010000"
"29-3-2024 00:00:00 - 01:00:00","45380.0000000000","55 #","54.6102","2,49 #","2.4915","8,15 #","8.1525","44 #","43.9661","0 #","0.0000","0,10 #","0.1017","0,32 #","0.3220","54 #","54.3729","0 %","0.0000","100 %","0000010000"
"29-3-2024 01:00:00 - 02:00:00","45380.0416666667","54 #","53.7500","2,12 #","2.1167","9,02 #","9.0167","43 #","42.6167","0 #","0.0000","0,37 #","0.3667","0 #","0.0000","53 #","53.4667","0 %","0.0000","100 %","0000010000"
"29-3-2024 02:00:00 - 03:00:00","45380.0833333333","53 #","53.3167","2,23 #","2.2333","6,48 #","6.4833","45 #","44.6000","0 #","0.0000","0,17 #","0.1667","0,08 #","0.0833","53 #","53.0667","0 %","0.0000","100 %","0000010000"
"29-3-2024 03:00:00 - 04:00:00","45380.1250000000","53 #","53.0000","2 #","2.0000","6,72 #","6.7167","44 #","44.2833","0 #","0.0000","0 #","0.0000","0 #","0.0000","53 #","53.0000","0 %","0.0000","100 %","0000010000"
"29-3-2024 04:00:00 - 05:00:00","45380.1666666667","53 #","53.3333","2,05 #","2.0500","7,70 #","7.7000","44 #","43.5833","0 #","0.0000","0 #","0.0000","0 #","0.0000","54 #","53.9833","0 %","0.0000","100 %","0000010000"
"29-3-2024 05:00:00 - 06:00:00","45380.2083333333","53 #","53.2833","2 #","2.0000","7,85 #","7.8500","43 #","43.4333","0 #","0.0000","0 #","0.0000","0 #","0.0000","54 #","54.0000","0 %","0.0000","100 %","0000010000"
"29-3-2024 06:00:00 - 07:00:00","45380.2500000000","54 #","53.7778","2,09 #","2.0889","8,22 #","8.2222","43 #","43.4667","0 #","0.0000","0,04 #","0.0444","0 #","0.0000","54 #","54.4000","22 %","21.5500","100 %","0000010000"
"29-3-2024 07:00:00 - 08:00:00","45380.2916666667","54 #","53.9831","2,02 #","2.0169","9,15 #","9.1525","43 #","42.8136","0 #","0.0000","0,10 #","0.1017","0,15 #","0.1525","54 #","54.3898","0 %","0.0000","100 %","0000010000"
"29-3-2024 08:00:00 - 09:00:00","45380.3333333333","59 #","59.1967","2,18 #","2.1803","10 #","10.2787","47 #","46.7377","0 #","0.0000","0,49 #","0.4918","0,18 #","0.1803","59 #","59.2787","0 %","0.0000","100 %","0000010000"
"29-3-2024 09:00:00 - 10:00:00","45380.3750000000","79 #","79.4630","2,93 #","2.9259","17 #","17.0370","60 #","59.5000","0 #","0.0000","2,17 #","2.1667","0,76 #","0.7593","78 #","77.6481","8 %","7.6700","100 %","0000010000"
"29-3-2024 10:00:00 - 11:00:00","45380.4166666667","98 #","98.2167","3,05 #","3.0500","17 #","16.8167","78 #","78.3500","0 #","0.0000","0,88 #","0.8833","0,23 #","0.2333","98 #","98.3333","0 %","0.0000","100 %","0000010000"
"29-3-2024 11:00:00 - 12:00:00","45380.4583333333","105 #","105.2333","3,62 #","3.6167","20 #","19.7833","82 #","81.8333","0 #","0.0000","2,65 #","2.6500","0,57 #","0.5667","103 #","103.4000","0 %","0.0000","100 %","0000010000"
"29-3-2024 12:00:00 - 13:00:00","45380.5000000000","113 #","113.0000","3,62 #","3.6167","25 #","24.8000","85 #","84.5833","0 #","0.0000","2,68 #","2.6833","0,62 #","0.6167","112 #","111.7167","0 %","0.0000","100 %","0000010000"
"29-3-2024 13:00:00 - 14:00:00","45380.5416666667","113 #","113.4576","3,44 #","3.4407","23 #","23.4576","87 #","86.5593","0 #","0.0000","2,36 #","2.3559","0,80 #","0.7966","112 #","112.4407","0 %","0.0000","100 %","0000010000"
"29-3-2024 14:00:00 - 15:00:00","45380.5833333333","111 #","111.3443","1,84 #","1.8361","22 #","21.8525","88 #","87.6557","0 #","0.0000","2,20 #","2.1967","0,52 #","0.5246","110 #","110.4590","0 %","0.0000","100 %","0000010000"
"29-3-2024 15:00:00 - 16:00:00","45380.6250000000","106 #","106.2833","1,83 #","1.8333","22 #","21.8000","83 #","82.6500","0 #","0.0000","3,08 #","3.0833","0,98 #","0.9833","103 #","103.4333","0 %","0.0000","100 %","0000010000"
"29-3-2024 16:00:00 - 17:00:00","45380.6666666667","95 #","94.6833","1,35 #","1.3500","18 #","17.7167","76 #","75.6167","0 #","0.0000","3,57 #","3.5667","0,38 #","0.3833","92 #","92.1000","0 %","0.0000","100 %","0000010000"
"29-3-2024 17:00:00 - 18:00:00","45380.7083333333","77 #","76.9000","1,20 #","1.2000","13 #","12.9833","63 #","62.7167","0 #","0.0000","1,38 #","1.3833","0,53 #","0.5333","77 #","76.5333","0 %","0.0000","100 %","0000010000"
"29-3-2024 18:00:00 - 19:00:00","45380.7500000000","70 #","69.8667","0,62 #","0.6167","12 #","12.0500","57 #","57.2000","0 #","0.0000","1,52 #","1.5167","0,25 #","0.2500","70 #","69.6500","0 %","0.0000","100 %","0000010000"
"29-3-2024 19:00:00 - 20:00:00","45380.7916666667","65 #","65.0167","0,03 #","0.0333","9,32 #","9.3167","56 #","55.6667","0 #","0.0000","0,47 #","0.4667","0,17 #","0.1667","66 #","65.8000","0 %","0.0000","100 %","0000010000"
"29-3-2024 20:00:00 - 21:00:00","45380.8333333333","67 #","67.3833","0,50 #","0.5000","9,90 #","9.9000","57 #","56.9833","0 #","0.0000","0,55 #","0.5500","0,08 #","0.0833","68 #","67.9833","0 %","0.0000","100 %","0000010000"
"29-3-2024 21:00:00 - 22:00:00","45380.8750000000","67 #","66.7000","0,92 #","0.9167","11 #","10.6167","55 #","55.1667","0 #","0.0000","1,15 #","1.1500","0,35 #","0.3500","67 #","66.8333","0 %","0.0000","100 %","0000010000"
"29-3-2024 22:00:00 - 23:00:00","45380.9166666667","65 #","64.9833","1,05 #","1.0500","12 #","11.5667","52 #","52.3667","0 #","0.0000","1,17 #","1.1667","0,07 #","0.0667","65 #","65.3667","0 %","0.0000","100 %","0000010000"
"29-3-2024 23:00:00 - 00:00:00","45380.9583333333","64 #","63.6667","0,60 #","0.6000","12 #","12.2500","51 #","50.8167","0 #","0.0000","0,50 #","0.5000","0,30 #","0.3000","64 #","63.8000","0 %","0.0000","100 %","0000010000"
"30-3-2024 00:00:00 - 01:00:00","45381.0000000000","60 #","59.5167","0,42 #","0.4167","8,80 #","8.8000","50 #","50.3000","0 #","0.0000","0,57 #","0.5667","0,10 #","0.1000","60 #","59.8000","0 %","0.0000","100 %","0000010000"
"30-3-2024 01:00:00 - 02:00:00","45381.0416666667","56 #","55.7000","0,03 #","0.0333","8,37 #","8.3667","47 #","47.3000","0 #","0.0000","0,10 #","0.1000","0,08 #","0.0833","56 #","56.0500","0 %","0.0000","100 %","0000010000"
"30-3-2024 02:00:00 - 03:00:00","45381.0833333333","56 #","55.7000","0,32 #","0.3167","6,73 #","6.7333","49 #","48.6500","0 #","0.0000","0,32 #","0.3167","0,25 #","0.2500","56 #","55.5500","0 %","0.0000","100 %","0000010000"
"30-3-2024 03:00:00 - 04:00:00","45381.1250000000","55 #","55.4833","0,35 #","0.3500","7,57 #","7.5667","48 #","47.5667","0 #","0.0000","0,98 #","0.9833","0,03 #","0.0333","55 #","54.8333","0 %","0.0000","100 %","0000010000"
"30-3-2024 04:00:00 - 05:00:00","45381.1666666667","52 #","52.4500","0,07 #","0.0667","8,18 #","8.1833","44 #","44.2000","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","53 #","52.9833","0 %","0.0000","100 %","0000010000"
"30-3-2024 05:00:00 - 06:00:00","45381.2083333333","52 #","52.2667","0 #","0.0000","8,43 #","8.4333","44 #","43.8333","0 #","0.0000","0,10 #","0.1000","0,08 #","0.0833","53 #","52.8167","0 %","0.0000","100 %","0000010000"
"30-3-2024 06:00:00 - 07:00:00","45381.2500000000","52 #","52.3833","0,03 #","0.0333","6,35 #","6.3500","46 #","46.0000","0 #","0.0000","0 #","0.0000","0 #","0.0000","53 #","53.0000","0 %","0.0000","100 %","0000010000"
"30-3-2024 07:00:00 - 08:00:00","45381.2916666667","52 #","51.8500","0 #","0.0000","6,20 #","6.2000","46 #","45.6500","0 #","0.0000","0 #","0.0000","0 #","0.0000","53 #","52.5167","0 %","0.0000","100 %","0000010000"
"30-3-2024 08:00:00 - 09:00:00","45381.3333333333","53 #","52.8667","0 #","0.0000","6,87 #","6.8667","46 #","46.0000","0 #","0.0000","0,30 #","0.3000","0 #","0.0000","53 #","53.4000","0 %","0.0000","100 %","0000010000"
"30-3-2024 09:00:00 - 10:00:00","45381.3750000000","53 #","53.3333","0,02 #","0.0167","8,05 #","8.0500","45 #","45.2667","0 #","0.0000","0,15 #","0.1500","0 #","0.0000","54 #","54.3000","0 %","0.0000","100 %","0000010000"
"30-3-2024 10:00:00 - 11:00:00","45381.4166666667","55 #","54.6167","0,17 #","0.1667","9,43 #","9.4333","45 #","45.0167","0 #","0.0000","0,03 #","0.0333","0 #","0.0000","55 #","55.2667","0 %","0.0000","100 %","0000010000"
"30-3-2024 11:00:00 - 12:00:00","45381.4583333333","56 #","56.1167","0,55 #","0.5500","13 #","12.5000","43 #","43.0667","0 #","0.0000","0,55 #","0.5500","0,02 #","0.0167","56 #","56.2833","0 %","0.0000","100 %","0000010000"
"30-3-2024 12:00:00 - 13:00:00","45381.5000000000","60 #","59.9000","0,55 #","0.5500","11 #","10.9000","48 #","48.4500","0 #","0.0000","0,82 #","0.8167","0,05 #","0.0500","61 #","60.8667","0 %","0.0000","100 %","0000010000"
"30-3-2024 13:00:00 - 14:00:00","45381.5416666667","64 #","63.9500","0,73 #","0.7333","12 #","12.4500","51 #","50.7667","0 #","0.0000","0,70 #","0.7000","0,32 #","0.3167","64 #","64.2000","0 %","0.0000","100 %","0000010000"
"30-3-2024 14:00:00 - 15:00:00","45381.5833333333","66 #","65.5000","1,17 #","1.1667","13 #","12.5333","52 #","51.8000","0 #","0.0000","0,95 #","0.9500","0,17 #","0.1667","66 #","65.5833","0 %","0.0000","100 %","0000010000"
"30-3-2024 15:00:00 - 16:00:00","45381.6250000000","66 #","66.2000","0,78 #","0.7833","14 #","13.7000","52 #","51.7167","0 #","0.0000","0,97 #","0.9667","0,25 #","0.2500","67 #","66.5833","0 %","0.0000","100 %","0000010000"
"30-3-2024 16:00:00 - 17:00:00","45381.6666666667","70 #","70.1667","1,45 #","1.4500","17 #","16.8333","52 #","51.8833","0 #","0.0000","1,23 #","1.2333","0,35 #","0.3500","70 #","70.0500","0 %","0.0000","100 %","0000010000"
"30-3-2024 17:00:00 - 18:00:00","45381.7083333333","67 #","66.5500","1,32 #","1.3167","14 #","13.8667","51 #","51.3667","0 #","0.0000","1,33 #","1.3333","0,27 #","0.2667","66 #","66.2333","0 %","0.0000","100 %","0000010000"
"30-3-2024 18:00:00 - 19:00:00","45381.7500000000","68 #","67.6333","0,87 #","0.8667","15 #","14.8833","52 #","51.8833","0 #","0.0000","0,93 #","0.9333","0,53 #","0.5333","68 #","67.9167","0 %","0.0000","100 %","0000010000"
"30-3-2024 19:00:00 - 20:00:00","45381.7916666667","60 #","59.9333","0,48 #","0.4833","9,17 #","9.1667","50 #","50.2833","0 #","0.0000","0,35 #","0.3500","0 #","0.0000","61 #","61.2167","0 %","0.0000","100 %","0000010000"
"30-3-2024 20:00:00 - 21:00:00","45381.8333333333","61 #","61.4667","0,57 #","0.5667","9,67 #","9.6667","51 #","51.2333","0 #","0.0000","0,28 #","0.2833","0,17 #","0.1667","62 #","61.8000","0 %","0.0000","100 %","0000010000"
"30-3-2024 21:00:00 - 22:00:00","45381.8750000000","60 #","60.0500","0,73 #","0.7333","8,83 #","8.8333","50 #","50.4833","0 #","0.0000","0,62 #","0.6167","0 #","0.0000","61 #","60.6833","0 %","0.0000","100 %","0000010000"
"30-3-2024 22:00:00 - 23:00:00","45381.9166666667","59 #","59.4333","0,47 #","0.4667","9,93 #","9.9333","49 #","49.0333","0 #","0.0000","0,52 #","0.5167","0,15 #","0.1500","60 #","59.7500","0 %","0.0000","100 %","0000010000"
"30-3-2024 23:00:00 - 00:00:00","45381.9583333333","61 #","60.5333","1 #","1.0000","9,40 #","9.4000","50 #","50.1333","0 #","0.0000","0,38 #","0.3833","0,28 #","0.2833","60 #","60.0000","0 %","0.0000","100 %","0000010000"
"31-3-2024 00:00:00 - 01:00:00","45382.0000000000","58 #","58.3898","0,75 #","0.7458","8,88 #","8.8814","49 #","48.7627","0 #","0.0000","0,90 #","0.8983","0,25 #","0.2542","57 #","57.3898","0 %","0.0000","100 %","0000010000"
"31-3-2024 01:00:00 - 03:00:00","45382.0416666667","52 #","51.5333","0,48 #","0.4833","7,10 #","7.1000","44 #","43.9500","0 #","0.0000","0,27 #","0.2667","0,08 #","0.0833","51 #","51.3833","0 %","0.0000","100 %","0000010000"
"31-3-2024 03:00:00 - 04:00:00","45382.0833333333","50 #","50.1500","0 #","0.0000","7,93 #","7.9333","42 #","42.2167","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","50.3167","0 %","0.0000","100 %","0000010000"
"31-3-2024 04:00:00 - 05:00:00","45382.1250000000","50 #","50.1333","0,37 #","0.3667","7,23 #","7.2333","43 #","42.5333","0 #","0.0000","0,03 #","0.0333","0 #","0.0000","50 #","50.2333","0 %","0.0000","100 %","0000010000"
"31-3-2024 05:00:00 - 06:00:00","45382.1666666667","50 #","50.0000","0 #","0.0000","6,93 #","6.9333","43 #","43.0667","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","50.0000","0 %","0.0000","100 %","0000010000"
"31-3-2024 06:00:00 - 07:00:00","45382.2083333333","50 #","49.9333","0 #","0.0000","6,72 #","6.7167","43 #","43.2167","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","50.0000","0 %","0.0000","100 %","0000010000"
"31-3-2024 07:00:00 - 08:00:00","45382.2500000000","50 #","50.0000","0 #","0.0000","7,03 #","7.0333","43 #","42.9667","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","50.3333","0 %","0.0000","100 %","0000010000"
